Date,Cash Price,Basis,Fall Price,Fall Basis
2009-12-09,10.11,-0.18,9.8,-0.4
2009-12-10,10.09,-0.18,9.8,-0.4
2009-12-11,10.2,-0.15,9.78,-0.4
2009-12-14,10.4,-0.15,9.88,-0.4
2009-12-15,10.4,-0.15,9.82,-0.4
2009-12-16,10.45,-0.15,9.9,-0.4
2009-12-17,10.07,-0.15,9.59,-0.4
2009-12-18,9.97,-0.15,9.59,-0.4
2009-12-21,9.86,-0.15,9.42,-0.4
2009-12-22,9.76,-0.15,9.34,-0.4
2009-12-23,9.86,-0.15,9.47,-0.4
2009-12-24,9.85,-0.15,9.49,-0.4
2009-12-28,10.11,-0.18,9.7,-0.4
2009-12-29,10.2,-0.18,9.78,-0.4
2009-12-30,10.18,-0.27,9.75,-0.4
2009-12-31,10.22,-0.27,9.74,-0.4
2010-01-04,10.31,-0.27,9.8,-0.4
2010-01-05,10.34,-0.27,9.83,-0.4
2010-01-06,10.32,-0.27,9.85,-0.4
2010-01-07,9.99,-0.27,9.6,-0.4
2010-01-08,9.95,-0.27,9.59,-0.4
2010-01-11,9.86,-0.25,9.5,-0.4
2010-01-12,9.53,-0.25,9.25,-0.4
2010-01-13,9.68,-0.25,9.35,-0.4
2010-01-14,9.59,-0.25,9.2,-0.4
2010-01-15,9.49,-0.25,9.02,-0.4
2010-01-19,9.39,-0.25,8.99,-0.4
2010-01-20,9.25,-0.25,8.89,-0.4
2010-01-21,9.29,-0.25,8.94,-0.4
2010-01-22,9.27,-0.25,8.93,-0.4
2010-01-25,9.16,-0.25,8.86,-0.4
2010-01-26,9.23,-0.25,8.89,-0.4
2010-01-27,9.04,-0.25,8.75,-0.4
2010-01-28,9.07,-0.25,8.82,-0.4
2010-01-29,8.89,-0.25,8.71,-0.4
2010-02-01,8.85,-0.25,8.69,-0.4
2010-02-02,9.01,-0.25,8.82,-0.4
2010-02-03,8.83,-0.25,8.67,-0.4
2010-02-04,8.94,-0.2,8.7,-0.4
2010-02-05,8.96,-0.18,8.64,-0.4
2010-02-08,9.12,-0.18,8.75,-0.4
2010-02-09,9.07,-0.18,8.73,-0.4
2010-02-10,9.2,-0.18,8.76,-0.4
2010-02-11,9.28,-0.15,8.83,-0.4
2010-02-12,9.3,-0.15,8.82,-0.4
2010-02-16,9.51,-0.15,9.01,-0.4
2010-02-17,9.37,-0.15,8.92,-0.4
2010-02-18,9.33,-0.15,8.91,-0.4
2010-02-19,9.3,-0.15,8.86,-0.4
2010-02-22,9.47,-0.15,8.96,-0.4
2010-02-23,9.33,-0.2,8.87,-0.4
2010-02-24,9.36,-0.2,8.95,-0.4
2010-02-25,9.25,-0.25,8.9,-0.4
2010-02-26,9.36,-0.25,9.01,-0.4
2010-03-01,9.38,-0.25,9.05,-0.38
2010-03-02,9.39,-0.25,9.01,-0.38
2010-03-03,9.39,-0.25,9.05,-0.38
2010-03-04,9.17,-0.25,8.87,-0.38
2010-03-05,9.13,-0.3,8.87,-0.38
2010-03-08,9.21,-0.27,8.93,-0.38
2010-03-09,9.21,-0.27,8.9,-0.38
2010-03-10,9.31,-0.27,8.97,-0.38
2010-03-11,9.01,-0.3,8.79,-0.38
2010-03-12,8.96,-0.3,8.76,-0.38
2010-03-15,9.0,-0.3,8.76,-0.38
2010-03-16,9.23,-0.22,8.88,-0.38
2010-03-17,9.37,-0.22,9.03,-0.38
2010-03-18,9.38,-0.22,9.02,-0.38
2010-03-19,9.4,-0.22,9.04,-0.38
2010-03-22,9.51,-0.18,9.09,-0.37
2010-03-23,9.5,-0.18,8.99,-0.37
2010-03-24,9.4,-0.2,8.9,-0.37
2010-03-25,9.23,-0.2,8.76,-0.37
2010-03-26,9.32,-0.2,8.81,-0.37
2010-03-29,9.48,-0.2,8.89,-0.37
2010-03-30,9.54,-0.2,8.9,-0.37
2010-03-31,9.21,-0.2,8.81,-0.37
2010-04-01,9.22,-0.2,8.89,-0.37
2010-04-05,9.16,-0.2,8.85,-0.37
2010-04-06,9.25,-0.2,8.95,-0.37
2010-04-07,9.33,-0.2,9.04,-0.37
2010-04-08,9.27,-0.2,9.01,-0.37
2010-04-09,9.32,-0.2,9.0,-0.37
2010-04-12,9.4,-0.2,8.98,-0.37
2010-04-13,9.48,-0.2,9.08,-0.37
2010-04-14,9.49,-0.2,9.09,-0.37
2010-04-15,9.64,-0.2,9.24,-0.15
2010-04-16,9.65,-0.2,9.29,-0.37
2010-04-19,9.57,-0.2,9.19,-0.37
2010-04-20,9.66,-0.18,9.26,-0.37
2010-04-21,9.81,-0.15,9.4,-0.37
2010-04-22,9.89,-0.15,9.48,-0.37
2010-04-23,9.85,-0.15,9.42,-0.37
2010-04-26,9.86,-0.13,9.41,-0.37
2010-04-27,9.7,-0.13,9.25,-0.37
2010-04-28,9.7,-0.13,9.29,-0.37
2010-04-29,9.71,-0.25,9.34,-0.37
2010-04-30,9.76,-0.23,9.39,-0.37
2010-05-03,9.64,-0.23,9.3,-0.37
2010-05-04,9.64,-0.23,9.26,-0.37
2010-05-05,9.55,-0.23,9.19,-0.37
2010-05-06,9.31,-0.23,8.92,-0.37
2010-05-07,9.37,-0.23,8.97,-0.37
2010-05-10,9.41,-0.2,8.98,-0.37
2010-05-11,9.46,-0.2,9.01,-0.37
2010-05-12,9.46,-0.2,9.01,-0.37
2010-05-13,9.45,-0.2,8.98,-0.37
2010-05-14,9.34,-0.2,8.89,-0.37
2010-05-17,9.23,-0.18,8.8,-0.37
2010-05-18,9.22,-0.18,8.77,-0.37
2010-05-19,9.21,-0.18,8.69,-0.37
2010-05-20,9.3,-0.14,8.71,-0.37
2010-05-21,9.27,-0.14,8.71,-0.37
2010-05-24,9.29,-0.12,8.79,-0.37
2010-05-25,9.21,-0.1,8.66,-0.37
2010-05-26,9.31,-0.07,8.75,-0.35
2010-05-27,9.45,-0.07,8.84,-0.35
2010-05-28,9.31,-0.07,8.73,-0.35
2010-06-01,9.25,-0.07,8.68,-0.35
2010-06-02,9.26,-0.07,8.69,-0.35
2010-06-03,9.53,-0.02,8.85,-0.35
2010-06-04,9.33,-0.02,8.65,-0.35
2010-06-07,9.35,0.0,8.65,-0.35
2010-06-08,9.31,0.0,8.59,-0.35
2010-06-09,9.44,0.23,8.62,-0.35
2010-06-10,9.39,0.23,8.6,-0.35
2010-06-11,9.52,0.23,8.74,-0.35
2010-06-14,9.59,0.23,8.81,-0.35
2010-06-15,9.59,0.23,8.81,-0.35
2010-06-16,9.68,0.23,8.9,-0.35
2010-06-17,9.67,-0.23,8.9,-0.35
2010-06-18,9.71,0.2,8.96,-0.35
2010-06-21,9.77,0.2,9.04,-0.35
2010-06-22,9.74,0.38,9.01,-0.35
2010-06-23,9.62,0.38,8.89,-0.35
2010-06-24,9.5,0.38,8.77,-0.35
2010-06-25,9.5,0.38,8.77,-0.35
2010-06-28,9.57,0.38,8.84,-0.35
2010-06-29,9.5,0.38,8.77,-0.35
2010-06-30,9.41,0.38,8.68,-0.35
2010-07-01,9.53,0.47,8.71,-0.35
2010-07-02,9.53,0.47,8.71,-0.35
2010-07-06,9.5,0.5,8.65,-0.35
2010-07-07,9.86,0.53,8.98,-0.35
2010-07-08,10.04,0.58,9.11,-0.35
2010-07-09,10.11,0.58,9.18,-0.35
2010-07-12,10.14,0.63,9.18,-0.33
2010-07-13,10.18,0.63,9.22,-0.33
2010-07-14,10.22,0.6,9.29,-0.33
2010-07-15,10.38,0.5,9.55,-0.33
2010-07-16,10.3,0.45,9.52,-0.33
2010-07-19,10.22,0.5,9.42,-0.3
2010-07-20,10.23,0.5,9.43,-0.3
2010-07-21,10.29,0.5,9.49,-0.3
2010-07-22,10.25,0.45,9.5,-0.3
2010-07-23,10.24,0.42,9.52,-0.3
2010-07-26,10.08,0.42,9.6,-0.3
2010-07-27,10.08,0.42,9.36,-0.3
2010-07-28,10.2,0.42,9.48,-0.3
2010-07-29,10.3,0.42,9.58,-0.3
2010-07-30,10.57,0.52,9.75,-0.3
2010-08-02,10.62,0.52,9.8,-0.3
2010-08-03,10.7,0.52,9.88,-0.3
2010-08-04,10.69,0.45,9.94,-0.3
2010-08-05,10.66,0.37,9.99,-0.3
2010-08-06,10.74,0.4,10.04,-0.3
2010-08-09,10.7,0.35,10.05,-0.3
2010-08-10,10.57,0.35,9.92,-0.3
2010-08-11,10.41,0.25,9.91,-0.25
2010-08-12,10.49,0.2,10.04,-0.25
2010-08-13,10.54,0.1,10.19,-0.25
2010-08-16,10.42,0.1,10.07,-0.25
2010-08-17,10.52,0.1,10.17,-0.25
2010-08-18,10.46,0.15,10.06,-0.25
2010-08-19,10.32,0.2,9.87,-0.25
2010-08-20,10.24,0.2,9.79,-0.25
2010-08-23,10.26,0.2,9.81,-0.25
2010-08-24,10.19,0.2,9.74,-0.25
2010-08-25,10.19,0.2,9.74,-0.25
2010-08-26,10.35,0.2,9.9,-0.25
2010-08-27,10.36,0.1,10.01,-0.25
2010-08-30,10.43,0.2,9.98,-0.25
2010-08-31,10.2,0.1,9.83,-0.27
2010-09-01,10.06,0.0,9.79,-0.27
2010-09-02,10.09,0.0,9.84,-0.25
2010-09-03,10.28,-0.07,10.1,-0.25
2010-09-07,10.42,-0.1,9.89,-0.45
2010-09-08,10.29,-0.2,9.85,-0.45
2010-09-09,10.26,-0.2,9.83,-0.45
2010-09-10,10.11,-0.2,9.77,-0.45
2010-09-13,10.2,-0.15,9.82,-0.45
2010-09-14,10.16,-0.2,9.82,-0.45
2010-09-15,10.2,-0.23,9.87,-0.45
2010-09-16,10.06,-0.3,9.83,-0.45
2010-09-17,10.39,-0.3,10.11,-0.45
2010-09-20,10.55,-0.3,10.26,-0.45
2010-09-21,10.5,-0.3,10.22,-0.45
2010-09-22,10.59,-0.3,10.28,-0.45
2010-09-23,10.64,-0.3,10.33,-0.45
2010-09-24,10.96,-0.3,10.53,-0.45
2010-09-27,10.99,-0.3,10.54,-0.45
2010-09-28,10.8,-0.3,10.4,-0.45
2010-09-29,10.69,-0.3,10.31,-0.45
2010-09-30,10.72,-0.35,10.4,-0.45
2010-10-01,10.22,-0.35,9.99,-0.45
2010-10-04,10.19,-0.35,10.02,-0.45
2010-10-05,10.37,-0.35,10.19,-0.45
2010-10-06,10.27,-0.35,10.13,-0.45
2010-10-07,10.25,-0.4,10.17,-0.45
2010-10-08,10.95,-0.4,10.69,-0.5
2010-10-11,11.13,-0.4,10.87,-0.45
2010-10-12,11.39,-0.4,11.04,-0.45
2010-10-13,11.42,-0.35,11.01,-0.45
2010-10-14,11.59,-0.3,11.08,-0.45
2010-10-15,11.55,-0.3,11.02,-0.45
2010-10-18,11.59,-0.25,11.07,-0.45
2010-10-19,11.57,-0.23,11.02,-0.45
2010-10-20,11.89,-0.23,11.24,-0.45
2010-10-21,11.79,-0.23,11.13,-0.45
2010-10-22,11.77,-0.23,11.09,-0.45
2010-10-25,11.95,-0.23,11.2,-0.45
2010-10-26,11.96,-0.23,11.26,-0.45
2010-10-27,12.01,-0.23,11.32,-0.45
2010-10-28,12.02,-0.23,11.3,-0.45
2010-10-29,12.09,-0.27,11.28,-0.45
2010-11-01,12.08,-0.27,11.29,-0.45
2010-11-02,12.07,-0.27,11.35,-0.45
2010-11-03,12.13,-0.25,11.42,-0.45
2010-11-04,12.5,-0.25,11.71,-0.45
2010-11-05,12.59,-0.25,11.77,-0.45
2010-11-08,12.5,-0.25,11.7,-0.45
2010-11-09,13.01,-0.28,12.0,-0.45
2010-11-10,12.94,-0.26,11.87,-0.45
2010-11-11,13.13,-0.26,12.02,-0.45
2010-11-12,12.47,-0.22,11.32,-0.45
2010-11-15,12.65,-0.22,11.49,-0.45
2010-11-16,12.0,-0.2,10.91,-0.45
2010-11-17,11.87,-0.18,10.82,-0.45
2010-11-18,12.24,-0.18,11.15,-0.45
2010-11-19,11.84,-0.18,10.81,-0.45
2010-11-22,12.04,-0.18,10.9,-0.45
2010-11-23,12.21,-0.18,11.09,-0.4
2010-11-24,12.37,-0.18,11.3,-0.4
2010-11-26,12.22,-0.17,11.19,-0.4
2010-11-29,12.18,-0.17,11.18,-0.4
2010-11-30,12.26,-0.17,11.22,-0.4
2010-12-01,12.66,-0.17,11.63,-0.38
2010-12-02,12.63,-0.17,11.59,-0.38
2010-12-03,12.85,-0.15,11.7,-0.38
2010-12-06,12.74,-0.15,11.61,-0.38
2010-12-07,12.71,-0.15,11.62,-0.38
2010-12-08,12.78,-0.18,11.75,-0.38
2010-12-09,12.64,-0.18,11.61,-0.38
2010-12-10,12.55,-0.18,11.56,-0.38
2010-12-13,12.85,-0.18,11.85,-0.38
2010-12-14,12.78,-0.18,11.76,-0.38
2010-12-15,12.79,-0.18,11.75,-0.38
2010-12-16,12.71,-0.18,11.75,-0.38
2010-12-17,12.81,-0.18,11.92,-0.38
2010-12-21,13.06,-0.2,12.12,-0.38
2010-12-22,13.09,-0.2,12.11,-0.38
2010-12-23,13.3,-0.2,12.28,-0.38
2010-12-27,13.53,-0.2,12.47,-0.38
2010-12-28,13.56,-0.2,12.41,-0.38
2010-12-29,13.46,-0.2,12.39,-0.38
2010-12-30,13.46,-0.2,12.47,-0.38
2010-12-31,13.71,-0.32,12.71,-0.38
2011-01-03,13.48,-0.32,12.56,-0.38
2011-01-04,13.38,-0.32,12.4,-0.38
2011-01-05,13.64,-0.3,12.58,-0.38
2011-01-06,13.48,-0.3,12.48,-0.38
2011-01-07,13.35,-0.3,12.44,-0.38
2011-01-10,13.51,-0.3,12.5,-0.38
2011-01-11,13.27,-0.3,12.35,-0.38
2011-01-12,13.85,-0.3,12.7,-0.38
2011-01-13,13.83,-0.33,12.75,-0.38
2011-01-14,13.86,-0.37,12.85,-0.38
2011-01-18,13.71,-0.42,12.86,-0.4
2011-01-19,13.75,-0.37,12.96,-0.4
2011-01-20,13.79,-0.35,13.02,-0.4
2011-01-21,13.82,-0.3,13.08,-0.4
2011-01-24,13.75,-0.3,12.97,-0.4
2011-01-25,13.45,-0.3,12.73,-0.4
2011-01-26,13.56,-0.3,12.84,-0.4
2011-01-27,13.7,-0.3,12.86,-0.4
2011-01-28,13.7,-0.28,12.83,-0.4
2011-01-31,13.87,-0.26,13.01,-0.4
2011-02-01,14.13,-0.25,13.28,-0.4
2011-02-02,14.19,-0.25,13.35,-0.4
2011-02-03,14.11,-0.25,13.26,-0.4
2011-02-04,14.09,-0.25,13.29,-0.4
2011-02-07,14.0,-0.25,13.26,-0.4
2011-02-08,14.12,-0.22,13.38,-0.4
2011-02-09,14.29,-0.22,13.57,-0.4
2011-02-10,14.11,-0.22,13.46,-0.4
2011-02-11,13.94,-0.22,13.4,-0.4
2011-02-14,13.83,-0.2,13.26,-0.4
2011-02-15,13.48,-0.2,12.93,-0.4
2011-02-16,13.46,-0.2,12.89,-0.4
2011-02-17,13.85,-0.2,13.34,-0.4
2011-02-18,13.48,-0.2,13.02,-0.4
2011-02-22,12.78,-0.2,12.34,-0.4
2011-02-23,13.0,-0.2,12.56,-0.4
2011-02-24,12.98,-0.2,12.46,-0.4
2011-02-25,13.45,-0.3,12.9,-0.4
2011-02-28,13.37,-0.28,12.85,-0.4
2011-03-01,13.5,-0.25,12.88,-0.4
2011-03-02,13.69,-0.25,13.06,-0.4
2011-03-03,13.87,-0.25,13.23,-0.4
2011-03-04,13.89,-0.25,13.21,-0.4
2011-03-07,13.7,-0.25,13.15,-0.4
2011-03-08,13.57,-0.25,13.06,-0.4
2011-03-09,13.24,-0.25,12.8,-0.4
2011-03-10,13.3,-0.26,12.81,-0.4
2011-03-11,13.09,-0.26,12.6,-0.4
2011-03-14,13.14,-0.26,12.68,-0.4
2011-03-15,12.44,-0.26,11.98,-0.4
2011-03-16,12.61,-0.26,12.11,-0.4
2011-03-17,13.09,-0.26,12.62,-0.4
2011-03-18,13.37,-0.26,12.94,-0.4
2011-03-21,13.37,-0.26,13.05,-0.4
2011-03-22,13.43,-0.23,13.04,-0.4
2011-03-23,13.28,-0.23,12.93,-0.4
2011-03-24,13.35,-0.2,13.04,-0.4
2011-03-25,13.38,-0.2,13.1,-0.4
2011-03-28,13.29,-0.2,13.02,-0.4
2011-03-29,13.43,-0.19,13.14,-0.4
2011-03-30,13.53,-0.19,13.24,-0.4
2011-03-31,13.91,-0.19,13.55,-0.4
2011-04-01,13.75,-0.19,13.49,-0.4
2011-04-04,13.65,-0.19,13.49,-0.4
2011-04-05,13.54,-0.19,13.39,-0.4
2011-04-06,13.58,-0.19,13.36,-0.4
2011-04-08,13.73,-0.19,13.56,-0.4
2011-04-11,13.5,-0.19,13.4,-0.4
2011-04-12,13.12,-0.18,13.04,-0.4
2011-04-13,13.16,-0.18,13.12,-0.4
2011-04-14,13.13,-0.18,13.07,-0.38
2011-04-15,13.14,-0.18,13.02,-0.38
2011-04-18,13.26,-0.18,13.11,-0.38
2011-04-19,13.24,-0.18,13.16,-0.38
2011-04-20,13.4,-0.18,13.28,-0.38
2011-04-21,13.66,-0.15,13.45,-0.38
2011-04-25,13.78,-0.12,13.45,-0.38
2011-04-26,13.71,-0.12,13.37,-0.38
2011-04-27,13.67,-0.18,13.31,-0.38
2011-04-28,13.38,-0.16,13.0,-0.38
2011-04-29,13.79,-0.15,13.36,-0.38
2011-05-02,13.78,-0.15,13.38,-0.36
2011-05-03,13.49,-0.15,13.18,-0.36
2011-05-04,13.37,-0.15,13.03,-0.36
2011-05-05,13.09,-0.13,12.71,-0.36
2011-05-06,13.13,-0.13,12.73,-0.36
2011-05-09,13.22,-0.13,12.84,-0.36
2011-05-10,13.25,-0.13,12.88,-0.35
2011-05-11,13.19,-0.13,12.86,-0.35
2011-05-12,13.31,-0.12,12.91,-0.35
2011-05-13,13.18,-0.12,12.76,-0.35
2011-05-16,13.15,-0.12,12.71,-0.35
2011-05-17,13.31,-0.1,12.86,-0.35
2011-05-18,13.7,-0.1,13.18,-0.35
2011-05-19,13.7,-0.1,13.15,-0.35
2011-05-20,13.7,-0.1,13.16,-0.35
2011-05-23,13.64,-0.1,13.16,-0.35
2011-05-24,13.72,0.0,13.21,-0.33
2011-05-25,13.77,0.0,13.28,-0.33
2011-05-26,13.85,0.0,13.4,-0.33
2011-05-27,13.8,0.0,13.36,-0.33
2011-05-31,13.76,0.0,13.31,-0.33
2011-06-01,13.86,0.0,13.42,-0.33
2011-06-02,14.07,0.0,13.6,-0.33
2011-06-03,14.15,0.0,13.64,-0.33
2011-06-06,13.85,0.02,13.4,-0.33
2011-06-07,13.96,0.02,13.52,-0.33
2011-06-08,14.04,0.02,13.6,-0.33
2011-06-09,13.96,0.02,13.54,-0.33
2011-06-10,13.89,0.02,13.49,-0.33
2011-06-13,13.85,0.02,13.44,-0.33
2011-06-14,13.7,0.02,13.31,-0.33
2011-06-15,13.7,0.02,13.34,0.33
2011-06-16,13.53,0.02,13.17,-0.33
2011-06-17,13.35,0.02,13.0,-0.33
2011-06-20,13.41,0.05,13.05,-0.31
2011-06-21,13.54,0.05,13.19,-0.31
2011-06-22,13.35,0.05,13.02,-0.31
2011-06-23,13.23,0.05,12.86,-0.31
2011-06-24,13.25,0.05,12.78,-0.31
2011-06-27,13.35,0.05,12.84,-0.31
2011-06-28,13.36,0.05,12.88,-0.31
2011-06-29,13.38,0.1,12.92,-0.25
2011-06-30,13.1,0.1,12.63,-0.31
2011-07-01,13.23,0.1,12.82,-0.31
2011-07-05,13.32,0.1,12.87,-0.31
2011-07-06,13.32,0.1,12.88,-0.31
2011-07-07,13.51,0.1,13.07,-0.31
2011-07-08,13.57,0.1,13.16,-0.31
2011-07-11,13.57,0.1,13.16,-0.31
2011-07-12,13.66,-0.1,13.27,-0.31
2011-07-13,13.85,0.1,13.49,-0.31
2011-07-14,13.92,0.1,13.53,-0.31
2011-07-15,13.96,0.1,13.57,-0.3
2011-07-18,13.96,0.1,13.56,-0.3
2011-07-19,13.89,0.1,13.52,-0.3
2011-07-20,13.83,0.05,13.54,-0.3
2011-07-21,13.85,0.05,13.58,-0.3
2011-07-22,13.85,0.05,13.58,-0.3
2011-07-25,13.71,0.05,13.42,-0.3
2011-07-26,13.88,0.05,13.59,-0.3
2011-07-27,13.81,0.05,13.51,-0.3
2011-07-28,13.68,0.0,13.42,-0.3
2011-07-29,13.52,-0.05,13.27,-0.3
2011-08-01,13.57,-0.05,13.32,-0.3
2011-08-02,13.73,-0.07,13.5,-0.3
2011-08-03,13.66,-0.07,13.43,-0.3
2011-08-04,13.38,-0.07,13.15,-0.3
2011-08-05,13.26,-0.1,13.06,-0.3
2011-08-08,13.02,-0.1,12.82,-0.3
2011-08-09,12.9,-0.1,12.7,-0.3
2011-08-10,12.92,-0.1,12.72,-0.3
2011-08-11,13.22,-0.1,13.02,-0.3
2011-08-12,13.25,-0.1,13.05,-0.3
2011-08-15,13.41,-0.1,13.21,-0.3
2011-08-16,13.4,-0.1,13.2,-0.3
2011-08-17,13.57,-0.1,13.37,-0.3
2011-08-18,13.51,-0.1,13.31,-0.3
2011-08-19,13.59,-0.1,13.39,-0.3
2011-08-20,13.75,-0.1,13.55,-0.3
2011-08-23,13.87,-0.1,13.67,-0.3
2011-08-24,13.84,-0.1,13.64,-0.3
2011-08-25,13.78,-0.15,13.63,-0.3
2011-08-26,14.09,-0.15,13.94,-0.3
2011-08-29,14.29,-0.18,14.17,-0.3
2011-08-30,14.39,-0.18,14.27,-0.3
2011-08-31,14.4,-0.18,14.28,-0.3
2011-09-01,14.17,-0.18,14.05,-0.3
2011-09-02,14.26,-0.2,14.16,-0.3
2011-09-06,14.03,-0.2,13.93,-0.3
2011-09-07,14.01,-0.2,13.91,-0.3
2011-09-08,13.9,-0.28,13.88,-0.3
2011-09-09,13.99,-0.28,13.97,-0.3
2011-09-12,13.68,-0.28,13.66,-0.3
2011-09-13,13.64,-0.28,13.62,-0.3
2011-09-14,13.55,-0.28,13.53,-0.3
2011-09-15,13.31,-0.28,13.29,-0.3
2011-09-16,13.31,-0.25,13.28,-0.28
2011-09-19,13.11,-0.25,13.08,-0.28
2011-09-20,13.1,-0.28,13.08,-0.3
2011-09-21,12.93,-0.28,12.91,-0.3
2011-09-22,12.55,-0.28,12.53,-0.3
2011-09-23,12.3,-0.28,12.28,-0.3
2011-09-26,12.32,-0.28,12.3,-0.3
2011-09-27,12.35,-0.28,12.33,-0.3
2011-09-28,11.96,-0.28,11.94,-0.3
2011-09-29,12.02,-0.28,12.0,-0.3
2011-09-30,11.51,-0.28,11.5,-0.45
2011-10-03,11.5,-0.28,11.48,-0.45
2011-10-04,11.32,-0.28,11.36,-0.45
2011-10-05,11.38,-0.26,11.4,-0.45
2011-10-06,11.38,-0.26,11.38,-0.45
2011-10-07,11.32,-0.26,11.35,-0.4
2011-10-10,11.52,-0.26,11.51,-0.4
2011-10-11,12.1,-0.26,11.95,-0.4
2011-10-12,12.15,-0.25,11.95,-0.4
2011-10-13,12.37,-0.2,11.99,-0.4
2011-10-14,12.5,-0.2,12.11,-0.4
2011-10-17,12.36,-0.17,11.93,-0.4
2011-10-18,12.36,-0.15,11.93,-0.4
2011-10-19,12.1,-0.15,11.73,-0.4
2011-10-20,12.1,-0.15,11.72,-0.4
2011-10-21,11.99,-0.13,11.69,-0.4
2011-10-24,12.14,-0.13,11.9,-0.4
2011-10-25,12.13,-0.13,11.92,-0.4
2011-10-26,11.98,-0.13,11.81,-0.4
2011-10-27,12.22,-0.13,12.11,-0.4
2011-10-28,12.04,-0.13,11.97,-0.4
2011-10-31,11.97,-0.2,11.86,-0.4
2011-11-01,11.83,0.2,11.69,-0.4
2011-11-02,11.83,-0.2,11.82,-0.32
2011-11-03,12.07,-0.2,12.05,-0.32
2011-11-04,12.01,-0.2,11.98,-0.32
2011-11-07,11.82,-0.2,11.87,-0.32
2011-11-08,11.85,-0.2,11.92,-0.32
2011-11-09,11.66,-0.2,11.73,-0.32
2011-11-10,11.48,-0.2,11.54,-0.32
2011-11-11,11.56,-0.2,11.61,-0.32
2011-11-14,11.6,-0.18,11.61,-0.32
2011-11-15,11.83,-0.17,11.79,-0.32
2011-11-16,11.71,-0.17,11.7,-0.32
2011-11-17,11.51,-0.17,11.48,-0.32
2011-11-18,11.5,-0.18,11.5,-0.32
2011-11-21,11.3,-0.18,11.32,-0.32
2011-11-22,11.35,-0.18,11.37,-0.32
2011-11-23,11.05,-0.18,11.07,-0.32
2011-11-25,10.89,-0.18,10.88,-0.32
2011-11-28,11.06,-0.15,11.04,-0.32
2011-11-29,11.1,-0.15,11.09,-0.32
2011-11-30,11.16,-0.15,11.15,-0.32
2011-12-01,11.11,-0.17,11.17,-0.32
2011-12-02,11.19,-0.17,11.24,-0.32
2011-12-05,11.09,-0.17,11.18,-0.32
2011-12-06,11.13,-0.17,11.23,-0.32
2011-12-07,11.14,-0.17,11.24,-0.32
2011-12-08,11.16,-0.17,11.25,-0.32
2011-12-09,10.87,-0.2,11.03,-0.32
2011-12-12,10.92,-0.2,11.05,-0.32
2011-12-13,10.99,-0.2,11.1,-0.32
2011-12-14,10.8,-0.2,10.9,-0.32
2011-12-15,10.92,-0.2,10.98,-0.32
2011-12-16,11.1,-0.2,11.19,-0.32
2011-12-19,11.17,-0.2,11.26,-0.32
2011-12-20,11.25,-0.2,11.35,-0.32
2011-12-21,11.34,-0.2,11.44,-0.32
2011-12-22,11.42,-0.2,11.46,-0.32
2011-12-23,11.43,-0.2,11.47,-0.32
2011-12-27,11.8,-0.2,11.74,-0.32
2011-12-28,11.78,-0.2,11.73,-0.32
2011-12-29,11.69,-0.28,11.69,-0.32
2011-12-30,11.8,-0.28,11.72,-0.32
2012-01-03,12.0,-0.28,11.87,-0.32
2012-01-04,12.02,-0.28,11.87,-0.32
2012-01-05,11.81,-0.28,11.72,-0.32
2012-01-06,11.69,-0.28,11.59,-0.32
2012-01-09,12.05,-0.28,11.9,-0.32
2012-01-10,12.05,-0.27,11.91,-0.32
2012-01-11,11.76,-0.27,11.73,-0.32
2012-01-12,11.56,-0.27,11.57,-0.32
2012-01-13,11.33,-0.25,11.38,-0.32
2012-01-17,11.64,-0.2,11.57,-0.32
2012-01-18,11.64,-0.2,11.54,-0.32
2012-01-19,11.8,-0.17,11.62,-0.32
2012-01-20,11.7,-0.17,11.52,-0.32
2012-01-23,12.01,-0.17,11.76,-0.32
2012-01-24,12.03,-0.17,11.81,-0.32
2012-01-25,11.97,-0.17,11.82,-0.32
2012-01-26,12.08,-0.15,11.9,-0.32
2012-01-27,12.04,-0.15,11.9,-0.32
2012-01-30,11.73,-0.12,11.63,-0.32
2012-01-31,11.87,-0.12,11.7,-0.32
2012-02-01,12.03,-0.12,11.86,-0.32
2012-02-02,12.05,-0.12,11.92,-0.32
2012-02-03,12.21,-0.12,12.05,-0.32
2012-02-06,12.21,-0.12,12.07,-0.32
2012-02-07,12.2,-0.12,12.09,-0.32
2012-02-08,12.2,-0.12,12.08,-0.32
2012-02-09,12.16,-0.12,12.07,-0.32
2012-02-10,12.17,-0.12,12.08,-0.32
2012-02-13,12.4,-0.12,12.27,-0.32
2012-02-14,12.43,-0.12,12.26,-0.32
2012-02-15,12.49,-0.12,12.29,-0.32
2012-02-16,12.46,-0.12,12.23,-0.32
2012-02-17,12.56,-0.12,12.3,-0.32
2012-02-21,12.59,-0.12,12.3,-0.32
2012-02-22,12.61,-0.11,12.32,-0.32
2012-02-23,12.66,-0.11,12.36,-0.32
2012-02-24,12.68,-0.11,12.39,-0.32
2012-02-27,12.83,-0.11,12.49,-0.32
2012-02-28,12.98,-0.15,12.57,-0.32
2012-02-29,13.05,-0.15,12.57,-0.32
2012-03-01,13.08,-0.15,12.62,-0.32
2012-03-02,13.18,-0.15,12.66,-0.32
2012-03-05,13.1,-0.15,12.57,-0.32
2012-03-06,13.2,-0.15,12.61,-0.32
2012-03-07,13.12,-0.15,12.6,-0.32
